11.200049448341995, 0.0000020088388911209854
32.33921562567606, 0.000004944834193528582
51.27298575269653, -0.000036869919955496596
61.286274994591565, -0.000035479185338565754
77.97509039775017, -0.0000331612943103504
90.21355502673305, -0.00003146150755632449
106.90237042989158, -0.00002914361652810861
117.84034366597648, 0.00039459776864357175
120.96053404209295, 0.0008839200173069216
127.32948048335763, 0.00157369348209043
133.73798559817044, 0.0021745835522452655
140.0673733658869, 0.0029532404116574484
149.6949655406867, 0.003821244243903948
162.58120344902196, 0.004867478443613438
172.24835429737, 0.005646598881231266
183.11709985474565, 0.006225886207003125
193.90672806502477, 0.00698294032203233
204.74580461723917, 0.007628890193775693
215.63432951138856, 0.008163735822233212
232.17479988874115, 0.008499366443118956
254.36721574929692, 0.008635782056432922
278.8441450072626, 0.008639181629940974
298.9893995116979, 0.008375312915288811
319.18410235806783, 0.008000339957350807
332.7329480483358, 0.007557777297030012
348.4871897889174, 0.0071599653861606485
365.36390889143, 0.006740087152702663
384.4855827178046, 0.006276076274067437
410.2827827054423, 0.005812992551843498
427.1298328027938, 0.005459776864357021
447.28497697561573, 0.005173687301047689
472.98328027938305, 0.004932812065395435
494.2213431405877, 0.004713539574126159
515.4297369966315, 0.004560929628828388
542.1812899836202, 0.00445353401118769
565.4467348641716, 0.004678987545198879
585.3744166640912, 0.004903977501004422
603.1263714188584, 0.005017554161387028
623.0738325555521, 0.005198102419878238
649.7264888586706, 0.005312915288809227
673.0611614179309, 0.005382822882220237
699.7632660629848, 0.005386531507865381
720.8727632351579, 0.005456130049139293
744.2371047995797, 0.005459375096578796
767.6014463640017, 0.005462620144018297
787.6280248477917, 0.005465401613252158
807.6644929999692, 0.005445962233828851
835.4989646753406, 0.005405383688228208
859.9660042649194, 0.005431004110393427
